"순번","핸들","계정유형","팔로워수치","우선순위","상태","시도횟수","처리일시","보류사유"
"266","pharmacyinpalm_official","국내 메디컬 인접 계정","188","2","보류","61","2026-08-11T02:31:03.5693254+09:00","17:41 로그인 read-only 재확인; 프로필 10게시물·팔로워 188·팔로우 485, 제품/서비스·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인; 프로필 링크 10개(릴스 1·정적 게시물 9) 모두 기존 raw와 일치; 직접 /reels/ 릴스 1개 Ce2MIsmvzVC 조회수 98로 exact known과 일치; 정적 게시물 9개는 raw-only 상태; HTML meta 팔로우 501과 화면 485 충돌; recent12 미확인; 계정 B·유료도달 의심 불명·포맷소진도 미판정; 시도 53→54 | 2026-08-10T19:51:59.8861215+09:00 로그인 read-only 재확인; 프로필 10게시물·팔로워 188·팔로우 485·제품/서비스·drxsolution.co.kr·약국 플랫폼/건강지킴이 bio 확인. 프로필 링크 10개와 Ce2MIsmvzVC 기존 릴스 1개는 모두 기존 raw/known과 일치; 새 shortcode 없음; 이번 프로필 snapshot에서 릴스 탭이 노출되지 않아 recent12 미완료; 기존 B·유료도달 불명·포맷소진도 미판정 유지; 계정 시각만 갱신; 탭 종료·lease 반환; 시도 54→55 | 2026-08-10T20:38:54 로그인 read-only 재확인; 프로필 10게시물·팔로워 188·팔로우 485·내손안의약국·제품/서비스·약국 플랫폼·가족 건강지킴이·drxsolution.co.kr 확인. 직접 /reels/ 릴스 1개 Ce2MIsmvzVC 조회수 98은 기존 raw/known 및 canonical contents.csv와 일치; 새 shortcode 없음. 기존 B 계정·콘텐츠 F/미달·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지, accounts.csv 마지막 시각만 갱신; 탭 종료·lease 반환; 시도 55→56 | 2026-08-10T21:30:30.1686276+09:00 로그인 read-only 재확인: 내손안의약국 프로필 10게시물·188팔로워·485팔로우·제품/서비스·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인; 프로필 릴스 1개 Ce2MIsmvzVC와 기존 조회수 98 상태 유지; 직접 /reels/에는 링크 0개; 정적 게시물 9개 raw-only; recent12 미확인; 기존 B·콘텐츠 F·유료도달 불명·포맷소진도 미판정 유지; accounts.csv 마지막정면채굴일시만 갱신; contents.csv 미변경; 새 shortcode·이미지 없음; 탭 종료·lease 반환; 시도 56→57 | 2026-08-10T23:14:27.4506489+09:00 로그인 read-only 재확인; 프로필 10게시물·팔로워 188·화면 팔로우 485·HTML meta 팔로우 501 충돌·제품/서비스·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인. 프로필 링크 10개와 직접 /reels/ Ce2MIsmvzVC 조회수 98은 기존 raw/known 및 canonical과 일치; 정적 게시물 9개 raw-only; recent12 미완료; 기존 B·콘텐츠 F·paid reach unknown·format exhaustion unassessed 유지. accounts.csv 시각·메모 갱신·contents.csv 무변경·새 shortcode와 이미지 없음; 탭 종료·lease 반환 완료; 중단 조건 없음; 시도 57→58 | 2026-08-11T00:26:43.4591335+09:00 E1 로그인 read-only 재확인: 프로필 10게시물·팔로워 188·팔로우 485·제품/서비스·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인; 프로필 그리드 로딩 상태로 현재 링크 미노출, 기존 10개 링크와 정적 9개 raw-only 유지; 직접 /reels/ Ce2MIsmvzVC 1개 조회수 98 기존 raw/known·canonical과 일치; recent12 미확인; 계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정 유지; 새 shortcode 없음; 탭 종료·lease released; 시도 58→59. | 2026-08-11T01:27:29.2013871+09:00 E1 로그인 read-only 재확인: 프로필 10게시물·팔로워 188·팔로우 485·제품/서비스·내손안의약국·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인; 프로필 그리드 로딩 상태로 현재 링크 미노출, 기존 10개 링크·정적 9개 raw-only 유지; 직접 /reels/ Ce2MIsmvzVC 1개 조회수 98 기존 raw/known·canonical과 일치; recent12 미확인; 계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; 새 shortcode 없음; 탭 종료·lease released; 시도 59→60. | 2026-08-11T02:31:03.5693254+09:00 E1 로그인 read-only 재확인: 프로필 10게시물·팔로워 188·팔로우 485·제품/서비스·내손안의약국·약국 플랫폼·건강지킴이·drxsolution.co.kr 확인; 프로필 그리드 로딩·현재 링크 미노출, 기존 프로필 10개·정적 9개 보존; 직접 /reels/ Ce2MIsmvzVC 1개 조회수 98 기존 raw/known·canonical과 일치; recent12 미완료·계정 B·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; accounts.csv 갱신·contents/formats/topics 미변경; 새 shortcode·이미지 없음; 탭 종료·lease released; 시도 60→61."
"267","mbb.official__","국내 메디컬 인접 계정","145","2","완료","1","2026-08-06T19:12:30+09:00",""
"268","sspharm_apgujeong","국내 메디컬 인접 계정","142","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"269","jsr032_","국내 메디컬 인접 계정","141","2","완료","1","2026-08-06T19:12:30+09:00",""
"270","swmedical_official","국내 메디컬 인접 계정","135","2","완료","1","2026-08-06T19:12:30+09:00",""
"271","urispine","국내 메디컬 인접 계정","132","2","완료","1","2026-08-06T19:12:30+09:00",""
"272","leehwanho_ent","국내 메디컬 인접 계정","115","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"273","wiltse_suwon","국내 메디컬 인접 계정","83","2","완료","1","2026-08-06T19:12:30+09:00",""
"274","wellness_gn","국내 메디컬 인접 계정","68","2","완료","1","2026-08-06T19:12:30+09:00",""
"275","seokyoung.park1223","국내 메디컬 인접 계정","60","2","완료","1","2026-08-06T19:12:30+09:00",""
"276","bpa_antidrug","국내 메디컬 인접 계정","61","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"277","36.5_pharm","국내 메디컬 인접 계정","48","2","완료","1","2026-08-06T19:12:30+09:00",""
"278","bestson_suwon","국내 메디컬 인접 계정","43","2","완료","1","2026-08-06T19:12:30+09:00",""
"279","peurajo","국내 메디컬 인접 계정","27","2","완료","1","2026-08-06T19:12:30+09:00",""
"280","k_phf.official","국내 메디컬 인접 계정","9","2","완료","1","2026-08-06T19:12:30+09:00",""
"281","korea2nt_official","국내 메디컬 인접 계정","8","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 기존 게시물만 확인하고 최근12 지표는 추정하지 않음"
"282","philsmypharmacist","해외 약사 인플루언서","1597000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"283","wellness.pharm","해외 약사 인플루언서","346000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"284","beautybynori_","해외 약사 인플루언서","196000","4","완료","1","2026-08-06T03:20:43.706Z",""
"285","eva.pharma","해외 메디컬 인접 계정","116000","3","완료","1","2026-08-06T19:12:30+09:00",""
"286","pharmfluency","해외 메디컬 인접 계정","41000","3","완료","1","2026-08-06T19:12:30+09:00",""
"287","dralishareed","해외 약사 인플루언서","27000","4","완료","1","2026-08-06T03:22:06.748Z",""
"288","ipsforg","해외 메디컬 인접 계정","26000","3","완료","1","2026-08-06T19:12:30+09:00",""
"289","thefulfilledpharmacist","해외 약사 인플루언서","25000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"290","ashpofficial","해외 메디컬 인접 계정","16000","3","완료","1","2026-08-06T19:12:30+09:00",""
"291","healthwellnesspharmacist1","해외 약사 인플루언서","15000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"292","melsmedicines","해외 약사 인플루언서","14000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"293","nathan.wu","해외 약사 인플루언서","13000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"294","thedoseclub","해외 약사 인플루언서","13000","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"295","unitysg","해외 약사 인플루언서","8884","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"296","lawpharm","해외 약사 인플루언서","7428","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"297","efficahealth","해외 메디컬 인접 계정","7374","3","완료","1","2026-08-06T19:12:30+09:00",""
"298","monashpharm","해외 메디컬 인접 계정","5857","3","완료","1","2026-08-06T19:12:30+09:00",""
"299","yaksawiki","해외 약사 인플루언서","5515","4","완료","1","2026-08-06T03:28:00.739Z",""
"300","tamuhealth","해외 메디컬 인접 계정","5502","3","완료","1","2026-08-06T19:12:30+09:00",""
"301","accp","해외 메디컬 인접 계정","5394","3","완료","1","2026-08-06T19:12:30+09:00",""
"302","uncpharmacy","해외 메디컬 인접 계정","5391","3","완료","1","2026-08-06T19:12:30+09:00",""
"303","um_radyfhs","해외 메디컬 인접 계정","5146","3","완료","1","2026-08-06T19:12:30+09:00",""
"304","fmhs_uoa","해외 메디컬 인접 계정","3781","3","완료","1","2026-08-06T19:12:30+09:00",""
"305","uwmadisonpharmacy","해외 메디컬 인접 계정","3529","3","완료","1","2026-08-06T19:12:30+09:00",""
"306","cph_qu","해외 메디컬 인접 계정","3257","3","완료","1","2026-08-06T19:12:30+09:00",""
"307","duquesnepharm","해외 메디컬 인접 계정","3151","3","완료","1","2026-08-06T19:12:30+09:00",""
"308","wellness.pharmacy.rx","해외 약사 인플루언서","3065","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"309","stg_wellness","해외 약사 인플루언서","2886","4","완료","1","2026-08-06T03:29:26.328Z",""
"310","leidenmedicine","해외 메디컬 인접 계정","2364","3","완료","1","2026-08-06T19:12:30+09:00",""
"311","healthcaredistrict","해외 메디컬 인접 계정","2000","3","완료","1","2026-08-06T19:12:30+09:00",""
"312","larkinuniversity","해외 메디컬 인접 계정","1886","3","완료","1","2026-08-06T19:12:30+09:00",""
"313","unm_pharmacy","해외 메디컬 인접 계정","1753","3","완료","1","2026-08-06T19:12:30+09:00",""
"314","dakota_rx","해외 메디컬 인접 계정","1664","3","완료","1","2026-08-06T19:12:30+09:00",""
"315","pharmacyatqub","해외 메디컬 인접 계정","1662","3","완료","1","2026-08-06T19:12:30+09:00",""
"316","masaryk_pharmacy","해외 메디컬 인접 계정","1613","3","완료","1","2026-08-06T19:12:30+09:00",""
"317","rfupharmacy","해외 메디컬 인접 계정","1593","3","완료","1","2026-08-06T19:12:30+09:00",""
"318","uclsopsu","해외 메디컬 인접 계정","1455","3","완료","1","2026-08-06T19:12:30+09:00",""
"319","uod_college_of_pharmacy","해외 메디컬 인접 계정","1393","3","완료","1","2026-08-06T19:12:30+09:00",""
"320","ucsfpharmacy","해외 메디컬 인접 계정","1163","3","완료","1","2026-08-06T19:12:30+09:00",""
"321","college.of.pharmacy.aau","해외 메디컬 인접 계정","1054","3","완료","1","2026-08-06T19:12:30+09:00",""
"322","ucpharmacy","해외 메디컬 인접 계정","919","3","완료","1","2026-08-06T19:12:30+09:00",""
"323","taylorssop","해외 메디컬 인접 계정","825","3","완료","1","2026-08-06T19:12:30+09:00",""
"324","innovationcompounding","해외 메디컬 인접 계정","804","3","완료","1","2026-08-06T19:12:30+09:00",""
"325","_college_of_pharmacy_","해외 메디컬 인접 계정","711","3","완료","1","2026-08-06T19:12:30+09:00",""
"326","gawande_college_of_pharmacy","해외 메디컬 인접 계정","689","3","완료","1","2026-08-06T19:12:30+09:00",""
"327","mbku_pharmadmissions","해외 메디컬 인접 계정","678","3","완료","1","2026-08-06T19:12:30+09:00",""
"328","unc_snpha","해외 메디컬 인접 계정","609","3","완료","1","2026-08-06T19:12:30+09:00",""
"329","mirandalouisechan","해외 약사 인플루언서","454","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"330","ceimpactrx","해외 메디컬 인접 계정","407","3","완료","1","2026-08-06T19:12:30+09:00",""
"331","uwcschoolofpharmacy","해외 메디컬 인접 계정","366","3","완료","1","2026-08-06T19:12:30+09:00",""
"332","tucapharmacy","해외 메디컬 인접 계정","344","3","완료","1","2026-08-06T19:12:30+09:00",""
"333","monadnockcommunityhospital","해외 메디컬 인접 계정","317","3","완료","1","2026-08-06T19:12:30+09:00",""
"334","broadwater.pharmacy","해외 메디컬 인접 계정","281","3","완료","1","2026-08-06T19:12:30+09:00",""
"335","mgm_pharmacy","해외 메디컬 인접 계정","166","3","완료","1","2026-08-06T19:12:30+09:00",""
"336","wellness_pharmacist_","해외 약사 인플루언서","157","4","완료","1","2026-08-06T03:30:39.572Z",""
"337","livunipharmacy","해외 메디컬 인접 계정","140","3","완료","1","2026-08-06T19:12:30+09:00",""
"338","lbscp0239","해외 메디컬 인접 계정","129","3","완료","1","2026-08-06T19:12:30+09:00",""
"339","pharmacist.jen","해외 약사 인플루언서","78","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"340","doseoframan","해외 약사 인플루언서","57","4","완료","1","2026-08-06T03:31:11.523Z",""
"341","thefitpharmacist","해외 약사 인플루언서","15","4","완료","1","2026-08-06T23:59:00+09:00","릴스 없음; 큐 완료 처리·재방문 30일"
"342","yu._.yak","국내 약사 인플루언서","13000","2","완료","1","2026-08-07T05:45:00+09:00","프로필·최근12 조회수 12건 확인; 대표 게시물 조회수 미노출 콘텐츠는 판정불가로 기록"
"343","tony71004","국내 약사 인플루언서","5002","2","보류","60","2026-08-11T02:54:42.6391626+09:00","17:51 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480, 약사 10년차·약국 일상 만화·Threads·상담차트 하이라이트 확인; 프로필 정적 게시물 12개 모두 기존 raw/known; 직접 /reels/ 릴스 6개 중 5개 조회수 5579·1535·1840·1540·1519 노출, BmSKSVmhuH4 조회수 미노출; 6개 링크 모두 existing known; exact canonical 콘텐츠 행 추가 없음; HTML meta 팔로우 3589와 화면 3480 충돌; recent12 미확인; 기존 blank 등급·유료도달 의심 불명·포맷소진도 미판정 유지; 오프라인 시도 52→53 | 2026-08-10T20:09:32.0130789+09:00 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480·약사툰·약사 10년차·Threads·상담차트 하이라이트 확인. 프로필 12개 링크와 직접 /reels/ 릴스 6개는 기존 raw/known과 일치; BmSKSVmhuH4 상세에서 좋아요 159·댓글 26·게시일 2018-08-10·약사공론 50주년 응원영상 주제 확인, 조회수 미노출; recent12 미확인; 기존 blank 등급·유료도달 불명·포맷소진도 미판정 유지; canonical 콘텐츠 행 미추가; 계정 시각만 갱신; 탭 종료·lease 반환; 시도 53→54 | 2026-08-10T20:48:16 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480·약사 10년차·약사툰·약국 일상 만화·Threads·상담차트 하이라이트 확인. 직접 /reels/ 릴스 6개 CRK7aMeH8oq=5579·CN6sYpaBu0O=1535·CLqF5z_BrqO=1840·CKgMl3sB-ZL=1540·CJcv28cBY0g=1519·BmSKSVmhuH4=조회수 미노출은 모두 기존 raw/known과 일치; 새 shortcode 없음. 기존 계정 등급 공란·기존 콘텐츠 F/미달·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지, following 화면 3480·이전 HTML meta 3589 충돌 보존, accounts.csv 마지막 시각만 갱신; 탭 종료·lease 반환; 시도 54→55 | 2026-08-10T21:40:47.0393951+09:00 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480·약사툰·약사 10년차·Threads·상담차트 하이라이트 확인. 프로필 정적 게시물 링크 12개와 직접 /reels/ 릴스 6개는 모두 기존 raw/known과 일치; 조회수 5579·1535·1840·1540·1519 노출, BmSKSVmhuH4 현재 조회수 미노출. direct DOM grid는 비어 있었으나 링크 6개 확인. 새 shortcode 없음; 기존 blank 계정 등급·F 콘텐츠·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지; accounts.csv 계정 행 시각만 갱신; canonical 콘텐츠 행 변경 없음; 탭 종료·lease 반환; 시도 55→56 | 2026-08-10T22:54:56.0474974+09:00 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480·HTML meta 팔로우 3589 충돌·약사툰·약사 10년차·약국 일상 만화·Threads·상담차트 하이라이트 확인. 직접 /reels/ 6개는 기존 raw/known과 일치하고 조회수 5579·1535·1840·1540·1519만 노출. BmSKSVmhuH4 상세 좋아요 159·댓글 26·화면 게시일 2018-08-10·meta 2018-08-09 충돌 확인. recent12 미확인·계정 공란·콘텐츠 F·유료도달 의심 unknown·포맷소진도 미판정 유지; accounts.csv 시각·메모 갱신; contents.csv 미변경; 새 shortcode·이미지 없음; 탭 종료·lease TTL 만료 후 ownership mismatch 반환 거부; 중단 조건 없음; 시도 56→57. | 2026-08-11T00:33:38.0622043+09:00 로그인 read-only 재확인; 프로필 144게시물·팔로워 5002·팔로우 3480·약사툰·약사 10년차·약국 일상 만화·Threads·상담차트 확인; 프로필 그리드 로딩·현재 정적 링크 미노출, 기존 12개 보존; 직접 /reels/ 6개 모두 기존 raw/known, 조회수 5579·1535·1840·1540·1519만 노출·BmSKSVmhuH4 미노출; recent12 미확인·계정 등급 공란·콘텐츠 F·paid reach unknown·format exhaustion unassessed 유지; accounts.csv 시각·메모 갱신, contents/formats/topics 미변경, 새 shortcode·이미지 없음; 탭 종료·lease 반환; 시도 57→58 | 2026-08-11T01:47:07.8096454+09:00 E1 로그인 read-only 재확인: 프로필 144게시물·팔로워 5002·팔로우 3480·약사툰·약사 10년차·약국/약사·Threads·상담차트 확인; 직접 /reels/ 6개 조회수 5579·1535·1840·1540·1519만 노출·BmSKSVmhuH4 미노출 모두 기존 raw/known; recent12 미확인; 계정 등급 공란·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; 새 shortcode 없음; 탭 종료·lease released; 시도 58→59. | 2026-08-11T02:54:42.6391626+09:00 E1 로그인 read-only 재확인: 프로필 144게시물·팔로워 5002·팔로우 3480·약사툰·약사 10년차·약국/약사·Threads·상담차트 확인; following 화면 3480과 이전 HTML meta 3589 충돌 유지; 프로필 12개 링크와 직접 /reels/ 6개는 기존 raw/known, 조회수 5579·1535·1840·1540·1519만 노출·BmSKSVmhuH4 미노출; recent12 미완료·계정 등급 공란·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; 새 shortcode·원본 이미지 없음; 탭 종료·lease released; stop none."
"344","jjing_yaksa","국내 약사 인플루언서","1119","2","보류","60","2026-08-11T03:04:01.5940661+09:00","17:48 로그인 read-only 재확인; 프로필 43게시물·팔로워 1119·팔로우 376, 디지털 크리에이터·약사 크리에이터·연애툰 같은 약툰·하이라이트 6개 확인; 프로필 링크 12개(게시물 11·릴스 1)와 직접 /reels/ 릴스 3개가 모두 기존 raw/known과 일치; 조회수 1181·1970·845; HTML meta 팔로우 394와 화면 376 충돌; recent12 미확인; 기존 blank 등급·유료도달 의심 불명·포맷소진도 미판정 유지; 시도 52→53 | 2026-08-10T20:03:32.8423246+09:00 로그인 read-only 재확인; 프로필 43게시물·팔로워 1119·팔로우 376·디지털 크리에이터·약사 크리에이터·약툰·하이라이트 6개 확인. 프로필 링크 12개와 직접 /reels/ 릴스 3개(조회수 1181·1970·845)는 모두 기존 raw/known과 일치; 새 shortcode 없음; HTML meta 팔로우 394와 화면 376 충돌; recent12 미확인; 기존 blank 등급·유료도달 불명·포맷소진도 미판정 유지; 계정 시각만 갱신; 탭 종료·lease 반환; 시도 53→54 | 2026-08-10T20:43:45 로그인 read-only 재확인; 프로필 43게시물·팔로워 1119·팔로우 376·약사 크리에이터·약툰·디지털 크리에이터·일러스트·하이라이트 6개 확인. 직접 /reels/ 릴스 3개 CMtyYjPntVd=1181·CLxxmnrnFXE=1970·CI7sQP_H-nB=845는 모두 기존 raw/known과 일치; 새 shortcode 없음. 기존 계정 등급 공란·기존 콘텐츠 F·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지, following 화면 376·이전 HTML meta 394 충돌 보존, accounts.csv 마지막 시각만 갱신; 탭 종료·lease 반환; 시도 54→55 | 2026-08-10T21:36:07.9249603+09:00 로그인 read-only 재확인: 프로필 43게시물·팔로워 1119·팔로우 화면 376·약사 크리에이터 찡순/찡약사 툰·디지털 크리에이터·하이라이트 6개 확인; 이전 HTML meta 팔로우 394와 화면 376 충돌 보존; 직접 /reels/ 릴스 3개 CMtyYjPntVd=1181·CLxxmnrnFXE=1970·CI7sQP_H-nB=845 모두 기존 raw/known과 일치; 새 shortcode 없음; recent12 미확인; 기존 blank 등급·기존 콘텐츠 F·유료도달 불명·포맷소진도 미판정 유지; accounts.csv 마지막정면채굴일시만 갱신; contents.csv 미변경; 새 이미지 없음; 탭 종료·lease 반환; 시도 55→56 | 2026-08-10T22:40:15.5027342+09:00 로그인 read-only 재확인; 프로필 43게시물·팔로워 1119·팔로우 376·약사 크리에이터 찡순·찡약사 툰·디지털 크리에이터·하이라이트 6개 확인. 이전 HTML meta 팔로우 394와 화면 376 충돌 보존; 프로필 콘텐츠 그리드는 로딩 중이라 정적 콘텐츠 추측 안 함. 직접 /reels/ 3개 CMtyYjPntVd=1181·CLxxmnrnFXE=1970·CI7sQP_H-nB=845는 모두 기존 raw/known; 새 shortcode 없음. 기존 blank 계정 등급·콘텐츠 F·paid reach unknown·format exhaustion unassessed·recent12 미확인 유지; accounts.csv 대상 시각/메모 갱신; contents.csv 미변경; 탭 종료. lease TTL 만료 후 ownership mismatch 반환 거부 기록; 계정 제한·차단·로그인 해제 없음; 시도 56→57. | 2026-08-11T00:48:13.9364640+09:00 로그인 read-only 재확인; 프로필 43게시물·팔로워 1119·팔로우 377·약사 크리에이터 찡순·찡약사 툰·디지털 크리에이터·약툰·일러스트·하이라이트 6개 확인; 프로필 그리드 로딩·현재 정적 링크 미노출, 기존 12개 보존; 직접 /reels/ 3개 CMtyYjPntVd=1181·CLxxmnrnFXE=1970·CI7sQP_H-nB=845 모두 기존 raw/known; following 377과 기존 376·HTML meta 394 충돌; recent12 미확인·계정 등급 공란·콘텐츠 F·paid reach unknown·format exhaustion unassessed 유지; accounts.csv 시각·메모 갱신, contents/formats/topics 미변경, 새 shortcode·이미지 없음; 탭 종료·lease 반환; 시도 57→58 | 2026-08-11T01:51:02.0526075+09:00 E1 로그인 read-only 재확인: 프로필 43게시물·팔로워 1119·팔로우 377·약사 크리에이터 찡순·찡약사 툰·디지털 크리에이터·약툰·일러스트·하이라이트 6개 확인; following 377과 canonical 376·HTML meta 394 충돌 유지; 직접 /reels/ 3개 조회수 1181·1970·845 모두 기존 raw/known; recent12 미확인; 계정 등급 공란·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; 새 shortcode 없음; 탭 종료·lease released; 시도 58→59. | 2026-08-11T03:04:01.5940661+09:00 E1 로그인 read-only 재확인: 프로필 43게시물·팔로워 1119·팔로우 377·약사 크리에이터·디지털 크리에이터·연애툰 같은 약툰·일러스트·하이라이트 6개 확인; 기존 canonical following 376과 화면 377·HTML meta 394 충돌 유지; 프로필 링크 12개와 직접 /reels/ 3개는 기존 raw/known, 조회수 1181·1970·845; recent12 미완료·계정 등급 공란·콘텐츠 F·유료도달 의심 불명·포맷소진도 미판정; accounts.csv 갱신·contents/formats/topics 미변경; 새 shortcode·원본 이미지 없음; 탭 종료·lease released; stop none."
"345","anyaksa3","국내 약사 인플루언서","332","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 최근12 지표는 추정하지 않음"
"346","molti_yaksatoon","국내 약사 인플루언서","40","2","완료","2","2026-08-07T10:39:36+09:00","릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 최근12 지표는 추정하지 않음"
"347","cheoeum_yaksa__toon","국내 약사 인플루언서","0","3","완료","2","2026-08-07T10:39:36+09:00","/reels/ 요청이 프로필로 리디렉션되고 릴스 탭 미노출; 릴스 없음 처리·재방문 30일; 최근12 지표는 추정하지 않음"
"348","woojjujju_yaksa","국내 약사 인플루언서","180","2","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 8주; 좋아요 187·댓글 21·리포스트 18; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 유료 도달 불명"
"349","mina_yaksa","국내 약사 인플루언서","7451","2","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 5주; 좋아요 90·댓글 131·리포스트 6; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 유료 도달 불명"
"350","dubu_yaksa","국내 약사 인플루언서","8412","2","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 2주; 좋아요 525·댓글 45·리포스트 95; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 유료 도달 불명"
"351","drjoshaxe","해외 메디컬 인접 계정","154.5만","3","완료","1","2026-08-10T00:53:08.098Z","프로필·후보 게시물 직접 확인; 1일; 좋아요 1.1천·댓글 536·리포스트 21; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 A; 유료 도달 불명"
"352","jangsu_note","국내 메디컬 인접 계정","18000","2","완료","1","2026-08-10T10:00:10+09:00","프로필·후보 릴스 직접 확인; 11주·2026-05-21; 좋아요 2.7천·댓글 216·리포스트 265; 조회수·최근12 중앙값 미확인; canonical 행 추가; 등급 F; 프로필 쿠팡 파트너스 링크로 상업 맥락 보존; 유료 도달 불명"
"353","kimjejo_pharma","국내 약사 인플루언서","1536","2","완료","1","2026-08-10T10:32:21+09:00","프로필·후보 릴스 직접 확인; 3일; 좋아요 365·댓글 22·리포스트 58; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 광고·유료도달 불명"
"354","yaksa.park","국내 약사 인플루언서","2927","2","완료","1","2026-08-10T10:37:38+09:00","프로필·후보 릴스 직접 확인; 3주·7월 13일 표시; 좋아요 1.6천·댓글 44·리포스트 242; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 광고아님·유료도달 불명"
"355","onbomclinic","국내 메디컬 인접 계정","9387","3","완료","1","2026-08-10T10:43:47+09:00","프로필·후보 릴스 직접 확인; 29주; 좋아요 9.8천·댓글 343·리포스트 935; 조회수·게시 연도 미확인; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"356","yak_minam","국내 약사 인플루언서","12000","2","완료","1","2026-08-10T10:58:48+09:00","프로필·후보 릴스 직접 확인; 6주·6월 24일 표시; 좋아요 226·댓글 5·리포스트 27; 조회수·최근12 중앙값·게시 연도 미확인; canonical 행 추가; 등급 F; 광고아님·유료도달 불명"
"357","buddy_yaksa","국내 약사 인플루언서","75000","2","완료","1","2026-08-10T11:07:09+09:00","프로필·후보 릴스 직접 확인; 134주·2024-01-10; 좋아요 76·댓글 21; 리포스트·조회수 미확인; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
